ear,mar,pitch,yaw,roll,eyebrow_dist,nose_mouth_dist,label
0.21913177329908282,0.4076592294594774,-10.73817016216686,4.896506257805818,-0.4911856772740587,17.83593676381468,17.074828372341884,0
0.2592906873071451,0.49491273189625046,10.578821043550704,-2.9554428546675777,179.83923963932068,16.712495839761555,17.31201189541891,0
0.2577263756377316,0.4130455218369901,-11.034613147328201,3.7636188505352166,-0.23948109222128888,16.865761835976326,17.53914116120542,0
0.2761394174104692,0.47072091398679977,-11.020503732084267,3.705874781733954,-0.22226807981687788,16.76639416464011,16.949320209694296,0
0.24291869425731552,0.45991853718812364,-10.497866793988445,2.844241853827633,-0.06992267465663558,17.416504086131003,18.05843773641751,0
0.21352863895936697,0.3495310941426721,-11.88823341059012,5.8015971633643,-0.6347274581310167,17.07940676307926,17.609792268781824,0
0.2793721971622672,0.49632918441871715,-11.047049849443866,4.885078787571691,-0.4258330190001577,17.269829907859105,18.112763275435427,0
0.25758483998937987,0.5757140336706156,11.262060315213525,-5.409006346087593,179.52229553230381,17.440464591179847,16.79367312265328,1
0.24588685665580384,0.49933842878902707,-11.219162897013126,6.09440630062266,-0.6372577530788366,17.08749806137773,17.30988371187553,0
0.242583970725125,0.3805791497425004,-11.415445536011628,5.665752850540602,-0.5683387414739098,17.536495176556567,18.100649970303287,0
0.2501066783707129,0.5084598718917623,-11.42557444623392,6.079902918184119,-0.634038894410547,17.20624719327212,16.631197113181226,1
0.2530803961096725,0.5256903110230945,11.361110508691166,-4.959230882140108,179.56702437778236,16.67247994871856,16.706756544206097,0
0.24101120089486222,0.3676007141116592,12.067498407177535,-5.166190246677605,179.52210121123548,17.695385883019487,18.57696905924768,0
0.2663418662320003,0.4799931777220873,-11.477531258705833,5.168325318548417,-0.4833518001630788,16.230007423946432,17.571992666178474,0
0.2667218176526991,0.48227844779482554,-11.604401302068267,5.734207626006747,-0.5655381486765321,16.414436533821526,17.02671131927031,0
0.24607893245986795,0.47366408154933587,12.146660899854313,-5.58160615166129,179.4694976543803,16.84469357191708,17.3692224393304,0
0.22741361928980308,0.5518327781937601,-11.582548025975038,6.343739155946647,-0.6938740805784442,17.135478465065027,15.955299630993965,0
0.24265305848212682,0.518972649248994,12.950672909920582,-6.007896369980045,179.47232259833334,17.090888835519266,17.95607684748963,0
0.21338827422013573,0.50550959759579,12.08786013656962,-6.3152847556455365,179.3840341680826,17.869049690555507,16.26753393109625,0
0.2118709659649448,0.5537721734040411,-11.44439182737449,7.5322697233088265,-0.8751910639756175,18.11555252216199,16.733319894763067,0
0.2673979266635199,0.5320867272735091,12.281309196609314,-6.2658758582107525,179.42065300268337,17.28166432216561,19.047838313487553,0
0.2585553652126569,0.573632990078067,-11.340113554333891,6.795775649213175,-0.7054627581367288,17.74380917216775,17.17585757242116,0
0.2727529392816037,0.5459243698077483,12.592002818774755,-6.241456427401831,179.41710671599114,16.921297203213804,17.212302507676636,0
0.25567723860295133,0.4591473028049095,12.738033871459029,-6.66914990458204,179.3529321517755,16.246628030518302,17.653775097943864,0
0.24709703262227,0.5279688577248896,11.902632495098775,-7.087617409426633,179.3063053140793,17.564363902186034,17.540672563687693,0
0.24358620260449354,0.5587374630842975,-11.501783941654434,7.226194864304471,-0.8089269078847683,17.528133085690587,16.54683808955665,0
0.23837526196486652,0.4315855180046802,12.673139371863641,-6.388635532478699,179.3474301905313,17.45464280735955,17.901692561331352,0
0.2800584096646638,0.5081371480388456,-11.730495215936395,5.439120155983451,-0.5434066533028877,16.36305984645163,16.353965187717165,0
0.24611428464246016,0.3140426042885547,-11.842688454055631,6.665464365270602,-0.7433107808288585,17.69699440332842,18.50756608529111,0
0.29242511123085624,0.4862407124107832,-11.648874240603195,6.770363764613003,-0.7194358991292005,16.373039561992655,17.835855194330644,0
0.29155333503113234,0.5392653410176504,-11.543630162346169,7.008053367303135,-0.7363884554593331,16.668288807011493,17.383781134990137,0
0.27654471411502163,0.456416123124713,11.502372090912269,-4.757558710002082,179.57853205251112,16.832113634066076,17.654240245335057,0
0.2629722505878552,0.5198190928033316,12.028199538061946,-5.985016532565464,179.4436100008775,17.245441477947306,17.521241015638854,0
0.27705636693528457,0.5502772228637337,11.873785907643498,-5.4816848772014595,179.49170166813195,17.184491561404194,17.966355997887547,0
0.24959086267382335,0.541262770822238,11.960669935482658,-5.967105715006131,179.43820691855234,17.208520255441414,17.19499085815921,0
0.27642142177151474,0.5341791398745597,-11.356777972542394,6.274395922149627,-0.6801808137927128,16.8636841738885,17.763354566317805,0
0.23600228285856606,0.4731246978750588,12.055267033827553,-6.1728876823368095,179.4100777699119,17.987642760446274,17.8436605305033,1
0.25396089282392514,0.6151761444309413,-10.970158806745006,5.948255799932695,-0.6000238219171439,16.87766813489667,17.33386682778827,0
0.2772672370351878,0.5819511596618319,-11.218283399333165,6.1697438979720465,-0.6519822446449538,17.5630907770593,18.294148320861005,0
0.26911885986863593,0.5749967572801286,-11.338266220637266,6.877017229972794,-0.7564087669000968,16.968584958412954,17.784899317630508,1
0.274712634156456,0.5503581498930769,-11.531927037264083,6.28958380528193,-0.6471775552771462,16.969854780223017,17.598436494425016,0
0.25388759889483264,0.5469404586499759,-11.594293047897702,6.241819197665149,-0.6467692449846034,16.891928619792772,17.759626218645245,0
0.262932667024097,0.5162727435509653,12.347043583980513,-5.2841462146678,179.49780306320486,17.14992250528289,17.78688763030456,0
0.247595771977912,0.5349503161991906,-11.429674816456185,5.244287137319312,-0.5293017889574692,17.291965942389055,16.473209364448042,0
0.27128805053280447,0.5411216550494996,12.038618961605367,-5.296224336422055,179.5082191107307,17.061952507092517,17.797243009156844,0
0.23236697907311502,0.5051168920158324,11.913892118819689,-5.511201660223052,179.47871745477056,17.067502832231437,16.59771407809346,0
0.24496467249574191,0.3366256167604028,-11.444133281839262,5.6220250555999725,-0.5913015574492821,17.767414817027067,18.694622359965322,0
0.23103853218191198,0.4533438154831254,12.213484646954821,-5.522720843566761,179.44603273951773,17.349640762184322,17.196365218606164,1
0.26030921295679904,0.4412029635153338,-11.749058082040118,5.3074880263876265,-0.5640352796557379,17.29930111113688,17.364760884794038,1
0.26748643832224617,0.4502746084050385,12.353287983772468,-5.356601815505296,179.47230571314188,16.818493163038994,17.765280399491424,0
0.2583971182413779,0.48603551238846526,12.475673654757447,-5.343830614795453,179.4543284649818,16.42198989131208,16.250970786492555,0
0.23775581352552097,0.5174894761989505,12.37519109188607,-5.354786021198517,179.4520252821986,17.425655494155126,16.60477799893118,0
0.27199384585679576,0.41886337231040555,-11.968349602101458,6.0741178933588555,-0.6340991839727184,16.33912856408088,16.80752109203803,0
0.25658844562065497,0.4124470787758256,12.221755173843434,-5.760629540840244,179.4558619647198,17.29955747547211,17.945947723479126,0
0.277671382575311,0.47422612595629327,12.26320813115807,-5.737767900966056,179.4564821931333,16.580098684868798,16.94988509664924,0
0.26246967377927255,0.4709850986848623,-11.781630717040418,6.641749991195427,-0.7099867133208579,16.57001419484453,16.93635191146224,0
