ear,mar,label
0.3630316044828992,0.4398769496915752,0
0.3559083658698742,0.4279823348724706,1
0.3621691053582208,0.4091549810582947,0
0.3678330095523408,0.4027984440097966,0
0.35684398916604837,0.4715389357664789,0
0.39762374494690833,0.42177103069309174,0
0.36043283447316216,0.3520382103238217,0
0.41785914712225425,0.42072190035651685,0
0.36226173858479704,0.39411692543172544,0
0.38686290853397415,0.4144070914618075,0
0.36049519342662983,0.41109667622446294,0
0.3527344555100192,0.4542109256514019,0
0.3877158326006366,0.4031837661615874,0
0.37280660870425475,0.36761745201890783,0
0.3669338917329897,0.5956127387834032,0
0.36576330827802817,0.3437202876423448,0
0.34152037449870243,0.4308897317940099,0
0.41926351925662186,0.39178946345842636,0
0.3942797535171318,0.36906483713586696,0
0.3783213051749626,0.3746994990186516,0
0.37548019342098415,0.4312510866648714,0
0.37001020020286923,0.4422068399775885,0
0.3639176050361943,0.40039011485644416,0
0.3528180362017662,0.46148655013750645,0
0.36041352522675574,0.5234855956374754,0
0.3879201123991075,0.44024282171970086,0
0.36974864649676464,0.4847759573754478,0
0.38314688670687963,0.40992063894885405,0
0.2229269653032591,0.38615790227868974,0
0.3742954286080804,0.43828537374126403,0
0.36580497449050847,0.4623841335711262,0
0.4002834314963734,0.41623996763027377,0
0.35407579616331036,0.45251248287547097,0
0.35221968997515973,0.43952850851944564,0
0.3271623544898402,0.5003023944568684,0
0.3602095142754737,0.4131129691033813,1
0.334520028597109,0.44005128637848107,1
0.37910735796549455,0.43562606115604746,0
0.35651571639496793,0.45646043882164195,0
0.3576509556926966,0.4863844047207974,1
0.3488659828042623,0.45388831462901763,0
0.35333168435261614,0.46062935345540923,0
0.3866910504398331,0.4501460518601155,0
0.3750573436375172,0.4639712121631684,0
0.3532709055020894,0.4507398172793829,0
0.368520340058162,0.4264375495184011,0
0.36064144664030573,0.4418262636865153,0
0.3556160646697394,0.42464021034592003,0
0.3729341260991019,0.4386908063143038,0
0.36166674278371524,0.4451415771292206,1
0.37187616002102997,0.4588821282567117,0
0.360646776860704,0.45725505261719995,0
0.3586991779813853,0.43966659679985937,0
0.35914344415570865,0.4406107710367062,0
0.3663247664051261,0.4315014414112883,0
0.31868778488451327,0.423391647526975,0
0.3823007188715304,0.4240770392838992,0
0.3575181838237531,0.4266407836426912,1
0.37422066306880436,0.4323915222847655,1
0.37318575803342285,0.41437742485022055,0
0.3758583468804306,0.5235603010628774,0
0.3999142981066758,0.43544343796223395,0
0.38462729558250097,0.46997242108965753,0
0.3768995828019245,0.4393659535730461,1
0.23291081677504688,0.450897697202669,0
0.32429233065375695,0.44878352616226175,0
0.36763275051447536,0.4252511762606806,0
0.3592305418356247,0.40773087158981525,0
0.3940555453653928,0.4115874450247985,0
0.3715851982783128,0.4096519579495479,0
0.3648199158781492,0.4359709881701745,0
0.3715959631199768,0.43785720381554305,0
0.3634820889051644,0.5077707314966191,0
0.38570282094263153,0.4384571582400351,0
0.3609994939926727,0.48296417369893674,0
0.390278668833836,0.41584620711750786,0
0.39460655297100244,0.41058574270315895,0
0.360606076199731,0.5033236668348509,0
0.316720361980685,0.4874245539774701,1
0.34226782208702,0.4569459467954646,0
0.3253545659555048,0.4480899091541721,0
0.3010579695122748,0.40646857994211666,0
0.3152880849277865,0.4181395149774801,1
0.27716280897852075,0.49473192465782717,0
0.31463395874716027,0.4534254174466953,0
0.3149784489285297,0.49586775618341106,1
0.30866652492970814,0.45345164589288556,0
0.3118070179369633,0.45671468031854084,0
0.2899705037917479,0.4556692819065283,0
0.3365803571024698,0.4025099487132071,0
0.29378352691602594,0.41710933263727856,1
0.31604758195232535,0.4266591797940187,0
0.3207885714511628,0.4444902993962143,0
0.31090594685928985,0.4288948948815878,0
0.32227502267800623,0.406721939169902,0
0.31232600863837984,0.4335569700527661,0
0.3136068305280546,0.4237860636015087,1
0.3130692959987601,0.42885149313527277,0
